character,universe,n
tara_markov,new_earth,1
tara_markov,prime_earth,1
tara_markov,team_titans,1
tara_markov,teen_titans_go_tv_series,1
tara_markov,teen_titans_tv_series,1
tara_markov,tiny_titans,1
tara_markov,titans_tomorrow,1
taren,new_earth,1
tarot,superboy_tv_series,1
taryia,new_earth,1
taryn_loy,pre_zero_hour,1
tashana,earth_six,1
tashenubaste,new_earth,1
tasmia_mallor,batman_1966_tv_series,1
tasmia_mallor,earth_prime,1
tasmia_mallor,post_zero_hour,1
tasmia_mallor,pre_zero_hour,1
tataka,new_earth,1
tatsinda,prime_earth,1
tatsu_braddock,amalgam_universe,1
tatsu_toro,future_state,1
tatsu_toro,prime_earth,1
tavis_williams,new_earth,1
tawky_tawny,earth_5,1
tawky_tawny,new_earth,1
tawky_tawny,prime_earth,1
tawky_tawny,return_of_black_adam,1
tayla_skott,pre_zero_hour,1
taylor_pike,earth_9,1
ted_carson,prime_earth,1
ted_grant,new_earth,1
teekl,justice_league_action,1
teekl,new_earth,1
teekl,prime_earth,1
teether,teen_titans_tv_series,1
tef_holland,new_earth,1
tekik,new_earth,1
tekka,new_earth,1
tekla,new_earth,1
tel_vole,pre_zero_hour,1
tempest,dc_one_million,1
tempter,new_earth,1
tempus,lois_clark,1
tempus_fuginaut,prime_earth,1
tender_mercy,new_earth,1
tengu_ii,new_earth,1
tenzil_kem,dcau,1
tenzil_kem,earth_prime,1
tenzil_kem,legion_of_super_heroes_tv_series,1
tenzil_kem,post_zero_hour,1
tenzil_kem,pre_zero_hour,1
tenzin_wyatt,new_earth,1
teresa,dcau,1
teri_magnus,justice_league_3,1
terra,earth_33,1
terra_murdock,amalgam_universe,1
terrence_bolatinsky,new_earth,1
terrence_kurtzberger,new_earth,1
terrence_mcginnis,dcau,1
terrence_mcginnis,lego_batman,1
terrence_sloane,new_earth,1
terrence_thirteen,flashpoint_timeline,1
terri_bergstrom,earth_one,1
terri_eckhart,new_earth,1
tesla_strong,earth_abc,1
teth_adam,dcau,1
teth_adam,dceased,1
teth_adam,earth_16,1
teth_adam,earth_85,1
teth_adam,earth_s,1
teth_adam,flashpoint_timeline,1
teth_adam,future_state,1
teth_adam,harley_quinn_tv_series,1
teth_adam,injustice,1
teth_adam,justice,1
teth_adam,justice_league_action,1
teth_adam,kid_super_power_hour,1
teth_adam,lego_batman,1
teth_adam,new_earth,1
teth_adam,prime_earth,1
teth_adam,return_of_black_adam,1
teth_adam,the_brave_and_the_bold,1
tetrad_force,new_earth,1
tezcatlipoca,new_earth,1
tezcatlipoca,prime_earth,1
tezumak,new_earth,1
thaal_sinestro,futures_end,1
thaal_sinestro,injustice,1
thaal_sinestro,lego_batman,1
thaal_sinestro,prime_earth,1
thaddeus_hoskins,new_earth,1
thaddeus_sivana,dc_extended_universe,1
thaddeus_sivana,earth_s,1
thaddeus_sivana_jr,earth_5,1
thal_porvis,new_earth,1
thanatos,new_earth,1
thanoseid,amalgam_universe,1
thara_ak_var,new_earth,1
thara_ak_var,unbound,1
tharok,dcau,1
tharok,legion_of_super_heroes_tv_series,1
tharok,post_zero_hour,1
tharok,pre_zero_hour,1
tharok,scooby_doo_team_up,1
tharok_clone,pre_zero_hour,1
the_ancestor,wildstorm_universe,1
the_book,new_earth,1
the_cosmic_raptor,prime_earth,1
the_dark,new_earth,1
the_evil_queen,fables,1
the_gentle_man,prime_earth,1
the_man,new_earth,1
the_other,new_earth,1
theg,pre_zero_hour,1
thekla,prime_earth,1
themis,new_earth,1
themis,prime_earth,1
theo_adam,magic_of_shazam,1
theo_storm,new_earth,1
theodore_adam,dc_bombshells,1
theodore_bruder,new_earth,1
theodore_galavan,gotham,1
theodore_kord,dceased,1
theodoric,new_earth,1
theophilus_warly,new_earth,1
theresa_zimmer,new_earth,1
therestra,new_earth,1
thesily,new_earth,1
thessaly,new_earth,1
theta,new_earth,1
thing_that_cannot_die,new_earth,1
thinker_artificial_intelligence,new_earth,1
thinker_artificial_intelligence,prime_earth,1
thinko,new_earth,1
thirst,new_earth,1
thom_kallor,batman_1966_tv_series,1
thom_kallor,earth_prime,1
thom_kallor,legion_of_super_heroes_tv_series,1
thom_kallor,post_rebirth,1
thom_kallor,post_zero_hour,1
thom_kallor,pre_zero_hour,1
thomas_blake,new_earth,1
thomas_blake,prime_earth,1
thomas_blake,the_brave_and_the_bold,1
thomas_blake,the_lego_movie,1
thomas_bronson,new_earth,1
thomas_corbet,quality_universe,1
thomas_corbett,new_earth,1
thomas_currie,new_earth,1
thomas_emery,new_earth,1
thomas_hugo_strange,earth_abc,1
thomas_keith,earth_one,1
thomas_kirk,new_earth,1
thomas_monaghan,new_earth,1
thomas_morita,new_earth,1
thomas_n_thomas,new_earth,1
thomas_savage,amalgam_universe,1
thomas_snow,arrowverse,1
thomas_spuggs,prime_earth,1
thomas_wayne,castle_of_the_bat,1
thomas_wayne,earth_2,1
thomas_wayne_jr,earth_3,1
thorn,prime_earth,1
thrax,wonder_woman_2_9_movie,1
three_faces_of_evil,new_earth,1
thrush,wildstorm_universe,1
thrust,new_earth,1
thumbelina,new_earth,1
thumpa,prime_earth,1
thwarcharchura,new_earth,1
thylacine,prime_earth,1
ti_julk_mr_asz,dcau,1
tiamat,new_earth,1
tig_rafelson,prime_earth,1
tiger_moth_ii,new_earth,1
tigress,dcau,1
till_all,new_earth,1
timandra,dc_extended_universe,1
timandra,new_earth,1
time_monster,earth_two,1
time_trapper,pre_zero_hour,1
time_trapper,the_brave_and_the_bold,1
time_trapper,trapped_in_time,1
timmy,teen_titans_tv_series,1
timoko,teen_titans_tv_series,1
timothy_drake,dceased,1
timothy_drake,lego_batman,1
timothy_hunter,new_earth,1
timothy_hunter,prime_earth,1
timothy_karnes,new_earth,1
timothy_pepper,earth_s,1
timothy_ravenwind,new_earth,1
timothy_townsend,new_earth,1
timothy_westcott,smallville,1
timothy_zanetti,new_earth,1
timthy_santoza,pre_zero_hour,1
tin,metal_men_shorts,1
tin,new_earth,1
tin,prime_earth,1
tina_greer,smallville,1
tina_kalkstein,dakotaverse,1
tinderbox,prime_earth,1
tinya_wazzo,dcau,1
tinya_wazzo,earth_prime,1
tinya_wazzo,legion_of_super_heroes_tv_series,1
tinya_wazzo,post_rebirth,1
tinya_wazzo,post_zero_hour,1
tinya_wazzo,pre_zero_hour,1
tisiphone,new_earth,1
tisiphone,prime_earth,1
titania,new_earth,1
titania,pre_zero_hour,1
titano,justice_league_action,1
titano,new_earth,1
titano,tiny_titans,1
titus_the_dog,prime_earth,1
tlaloc,prime_earth,1
tobias_manning,earth_one,1
tobias_rice,smallville,1
todd_lebeau,amalgam_universe,1
todd_rice,arrowverse,1
todd_rice,new_earth,1
todd_rice,prime_earth,1
todd_russell,new_earth,1
tolifhar,new_earth,1
tomar_tu,prime_earth,1
tomas_byde,the_legend_of_wonder_woman,1
tomas_strong,earth_abc,1
tommy_lee,smallville,1
tommy_terror,earth_16,1
tomorrow_woman,new_earth,1
tony_woodward,arrowverse,1
toog_lintens,pre_zero_hour,1
tooth_fairy,teen_titans_go_tv_series,1
topo,earth_16,1
topo,prime_earth,1
tor_an,dc_extended_universe,1
tor_an,earth_one,1
tora_drake,amalgam_universe,1
tora_olafsdotter,dcau,1
tora_olafsdotter,dceased,1
tora_olafsdotter,earth_16,1
tora_olafsdotter,justice_league_3,1
tora_olafsdotter,new_earth,1
tora_olafsdotter,prime_earth,1
torcher_the_demon,new_earth,1
tori_olafsdotter,justice_league_pilot,1
tori_whale,black_lightning_tv_series,1
tornado_champion,the_brave_and_the_bold,1
torquemada,new_earth,1
toshio_eto,new_earth,1
toshio_eto,super_friends,1
toshiro_misawa,wildstorm_universe,1
toto,earth_one,1
toto,filmation_adventures,1
toto,prime_earth,1
tracer,new_earth,1
traci_thirteen,flashpoint_timeline,1
traci_thirteen,new_earth,1
traci_thirteen,prime_earth,1
tracker,new_earth,1
trench_king,prime_earth,1
trench_queen,prime_earth,1
trent_macgowen,smallville,1
trevis,new_earth,1
tri_eye,new_earth,1
trigger,amalgam_universe,1
trigon,new_earth,1
trigon,prime_earth,1
trigon,teen_titans_go_tv_series,1
trigon,teen_titans_tv_series,1
trigon,titans_tv_series,1
trigona,dc_extended_universe,1
trigona,new_earth,1
tristan_grey,prime_earth,1
tristram_maurer,prime_earth,1
troia,earth_1,1
trok,new_earth,1
troll,new_earth,1
tronix,new_earth,1
troy_stewart,earth_prime,1
troy_stewart,legion_of_super_heroes_tv_series,1
troy_stewart,pre_zero_hour,1
tsaritsa,harley_quinn_tv_series,1
tsaritsa,new_earth,1
tsaritsa,prime_earth,1
tsavo,prime_earth,1
tsuki_yomi,new_earth,1
tucker_fritz,izombie_tv_series,1
tuftan,new_earth,1
tuftan,prime_earth,1
tula,earth_16,1
tula,new_earth,1
tula,prime_earth,1
tuoni,new_earth,1
turk,new_earth,1
turtle,prime_earth,1
turytt,new_earth,1
tusky_husky,krypto_the_superdog,1
tut,shazam_isis_hour,1
twelfth_knight,new_earth,1
twilight_ii,new_earth,1
tybalt_bak_sar,new_earth,1
tye_longshadow,earth_16,1
tygrus,dcau,1
tyler_mcknight,smallville,1
tyler_randall,smallville,1
typhon,new_earth,1
typhon,the_brave_and_the_bold,1
tyr,pre_zero_hour,1
tyr_van,new_earth,1
tyrell,earth_1,1
tyyde,prime_earth,1
tzin_tzin,new_earth,1
u_ban,earth_two,1
ubasti,izombie,1
ubermensch,new_earth,1
ubermensch_ii,new_earth,1
ubu,new_earth,1
ugg_i,new_earth,1
uglyhead,new_earth,1
ulla_paske,new_earth,1
ultra,prime_earth,1
ultra_humanite,new_earth,1
ultra_humanite,prime_earth,1
ultraa,earth_prime,1
ultraa,prime_earth,1
ultragirl,earth_3,1
ultraman,earth_3,1
ultraman,earth_43,1
ultraman,earth_three,1
ultrasphinx,all_star_superman,1
ulu_vakk,pre_zero_hour,1
uncle_sam,new_earth,1
uncle_sam,prime_earth,1
unknown_soldier,prime_earth,1
unknown_soldier_ii,new_earth,1
uno,dcau,1
uno,new_earth,1
urania_blackwell,new_earth,1
uranium,new_earth,1
urcell,prime_earth,1
uriel,lucifer_tv_series,1
uriel,new_earth,1
ursa,booster_shot_future,1
ursa,donnerverse,1
ursa,new_earth,1
ursa,prime_earth,1
ursa,superman_1988_tv_series,1
ursa,tiny_titans,1
urzkartaga,new_earth,1
urzkartaga,prime_earth,1
uthool,justice_league_action,1
v,v_for_vendetta,1
val_armorr,trapped_in_time,1
val_colby,earth_one,1
val_kaliban,new_earth,1
val_var_garm,earth_abc,1
val_yor,teen_titans_tv_series,1
val_zod,earth_2,1
vala,smallville,1
valcan,new_earth,1
valda,prime_earth,1
valentina_vostok,arrowverse,1
valentina_vostok,doom_patrol_tv_series,1
valentina_vostok,new_earth,1
valerie_beaudry,new_earth,1
valerie_kameya,dakotaverse,1
valerie_van_haaften,new_earth,1
validus,legion_of_super_heroes_tv_series,1
valoric,new_earth,1
van_falkenberg,earth_s,1
van_zee,earth_one,1
vandal_savage,dc_animated_movie_universe,1
vandal_savage,dcau,1
vandal_savage,doom,1
vandal_savage,earth_16,1
vandal_savage,once_and_future,1
vandar_adg,new_earth,1
vandar_adg,prime_earth,1
vanessa_kapatelis,dc_animated_movie_universe,1
vanessa_kapatelis,new_earth,1
vanessa_kapatelis,prime_earth,1
vanessa_volt,prime_earth,1
vanguard,new_earth,1
vanguard,prime_earth,1
vanguard,titans_tomorrow,1
varix,new_earth,1
vartox,earth_one,1
varuna,prime_earth,1
vault,new_earth,1
veil,new_earth,1
veilmist,pre_zero_hour,1
venelia,new_earth,1
venilia,new_earth,1
vera_lynn_black,new_earth,1
vera_webster,donnerverse,1
veronica_delacroix,prime_earth,1
veronica_lopez,prime_earth,1
vertigo,dc_animated_movie_universe,1
vestina,new_earth,1
vext,new_earth,1
victor_bragg,new_earth,1
victor_darge,new_earth,1
victor_fries,batman_vs_tmnt,1
victor_fries,dcau,1
victor_fries,earth_16,1
victor_fries,flashpoint_timeline,1
victor_fries,gotham,1
victor_fries,harley_quinn_tv_series,1
victor_fries,injustice,1
victor_fries,justice_league_action,1
victor_fries,lego_batman,1
victor_fries,new_earth,1
victor_fries,prime_earth,1
victor_fries,the_batman_tv_series,1
victor_fries,white_knight,1
victor_sage,new_earth,1
victor_stone,dc_animated_movie_universe,1
victor_stone,dceased,1
victor_stone,doom,1
victor_stone,doom_patrol_tv_series,1
victor_stone,earth_1,1
victor_stone,earth_16,1
victor_stone,earth_3839,1
victor_stone,earth_44,1
victor_stone,flashpoint_paradox,1
victor_stone,flashpoint_timeline,1
victor_stone,injustice,1
victor_stone,justice_league_action,1
victor_stone,lego_batman,1
victor_stone,new_earth,1
victor_stone,prime_earth,1
victor_stone,smallville,1
victor_stone,super_friends,1
victor_stone,teen_titans_go_tv_series,1
victor_stone,tiny_titans,1
victor_stone,trapped_in_time,1
victoria_ngengi,wildstorm_universe,1
victoria_viceroy,prime_earth,1
victoria_yes,enigma,1
victory,new_earth,1
vidar,pre_zero_hour,1
vienna_barstow,new_earth,1
vina_kling,earth_two,1
vincent_everett,flash_199_tv_series,1
vincent_harley,earth_four,1
vincent_velcoro,new_earth,1
vincent_velcoro,prime_earth,1
vincent_velcoro,the_brave_and_the_bold,1
violet_harper,prime_earth,1
violet_paige,prime_earth,1
violet_parris,new_earth,1
virgil_hawkins,dakotaverse,1
virgil_hawkins,dcau,1
virgil_hawkins,earth_16,1
virgil_hawkins,earth_m,1
virgil_hawkins,prime_earth,1
virgil_myers,prime_earth,1
virginia_true,earth_two,1
virman_vundabar,new_earth,1
virule,prime_earth,1
vitoria,new_earth,1
vivian_d_aramis,new_earth,1
vivian_stoll,izombie_tv_series,1
vixen,lois_clark,1
viza_aziv,earth_48,1
vlad_dracula,strange_visitor,1
vohc,new_earth,1
volcana,new_earth,1
voltaic,prime_earth,1
volthoom,earth_15,1
voodoo,prime_earth,1
vortex,new_earth,1
voss,new_earth,1
vostok_x_ii,prime_earth,1
vox,earth_one,1
voz,green_lantern_movie,1
voz,new_earth,1
vril_dox,dc_universe_online,1
vril_dox,earth_167,1
vril_dox,earth_5_8,1
vril_dox,earth_one,1
vril_dox,futures_end,1
vril_dox,injustice,1
vril_dox,lego_batman,1
vril_dox,prime_earth,1
vril_dox,scooby_doo_team_up,1
vril_dox,unbound,1
vril_dox_i,new_earth,1
vrykos,pre_zero_hour,1
vulcan,earth_four,1
vulko,dc_extended_universe,1
vulture,the_batman_tv_series,1
vykin,earth_16,1
vykin_the_black,new_earth,1
vyndktvx,prime_earth,1
wade_eiling,dcau,1
wade_eiling,new_earth,1
wakumi,prime_earth,1
walker_gabriel,new_earth,1
wallace_allen,mash_up,1
wallace_johnson,new_earth,1
wallace_r_west,dc_animated_movie_universe,1
wallace_r_west,dc_legends,1
wallace_r_west,dceased,1
wallace_r_west,lego_batman,1
wallace_r_west,once_and_future,1
wallace_r_west,prime_earth,1
wallace_sage,new_earth,1
wally_west,amalgam_universe,1
wally_west,arrowverse,1
wally_west,crisis_on_two_earths,1
wally_west,dc_animated_movie_universe,1
wally_west,dcau,1
wally_west,dceased,1
wally_west,earth_1,1
wally_west,earth_16,1
wally_west,earth_22,1
wally_west,earth_3839,1
wally_west,earth_5_8,1
wally_west,filmation_adventures,1
wally_west,justice,1
wally_west,justice_league_heroes,1
wally_west,lego_batman,1
wally_west,new_earth,1
wally_west,super_seven,1
wally_west,tiny_titans,1
wally_west,world_without_young_justice,1
walter_west,dark_flash_saga,1
wanda,earth_9,1
wanda_five,earth_one,1
wanda_zatara,amalgam_universe,1
wandjina,new_earth,1
warblade,prime_earth,1
warbox,new_earth,1
warlock_of_ys,new_earth,1
warren_griffith,new_earth,1
warren_griffith,prime_earth,1
warren_strong,funnyland,1
waylon_jones,arkhamverse,1
waylon_jones,arrowverse,1
waylon_jones,batman_1966_tv_series,1
waylon_jones,beware_the_batman,1
waylon_jones,dc_animated_movie_universe,1
waylon_jones,dc_bombshells,1
waylon_jones,dceased,1
waylon_jones,earth_1,1
waylon_jones,earth_22,1
waylon_jones,harleen,1
waylon_jones,harley_quinn_tv_series,1
waylon_jones,injustice,1
waylon_jones,new_earth,1
waylon_jones,nolanverse,1
waylon_jones,prime_earth,1
waylon_jones,teen_titans_go_tv_series,1
waylon_jones,white_knight,1
waylon_jones,world_without_young_justice,1
wayne_hawkins,new_earth,1
wayne_wilkins,old_lady_harley,1
weird,new_earth,1
wendy_brown,harley_quinn_tv_series,1
wendy_jones,earth_16,1
wendy_jones,new_earth,1
wendy_jones,thunder_lightning_shorts,1
werner_vertigo,earth_16,1
werner_vertigo,new_earth,1
werner_vertigo,the_batman_tv_series,1
werner_zytle,prime_earth,1
wesley_dodds,earth_22,1
wesley_keenan,smallville,1
weyland_smith,fables,1
whipsnake,vamps,1
whisper_a_daire,earth_16,1
whisper_a_daire,new_earth,1
white_buffalo_woman,ghostdancing,1
white_canary,ame_comi,1
white_lightning,new_earth,1
white_mercy,prime_earth,1
white_opal,new_earth,1
white_whip,amalgam_universe,1
whitney_fordman,smallville,1
whiz,amalgam_universe,1
whizzy,pre_zero_hour,1
whoon,new_earth,1
wi_kan_muur,pre_zero_hour,1
wicked_warlock,filmation_adventures,1
wildstar,new_earth,1
wildstar,superboy_tv_series,1
wiley_wolverman,new_earth,1
wilhelmina_murray,league_of_extraordinary_gentlemen,1
wilimena_vauxhall,post_rebirth,1
willem_cloke,prime_earth,1
william_baker,new_earth,1
william_burnett,smallville,1
william_butcher,the_boys,1
william_cobb,prime_earth,1
william_everett_iii,new_earth,1
william_fawcett,earth_276,1
william_glenmorgan,new_earth,1
william_glenmorgan,prime_earth,1
william_hand,lego_batman,1
william_hand,new_earth,1
william_hand,prime_earth,1
william_hayes,earth_16,1
william_hayes,new_earth,1
william_hayes,world_without_young_justice,1
william_kavanagh,new_earth,1
william_lang,arrowverse,1
william_leather,wildstorm_universe,1
william_lefferts,new_earth,1
william_macintyre,new_earth,1
william_macintyre,time_and_tempest,1
william_magnus,gods_and_monsters,1
william_magnus,new_earth,1
william_magnus_robot,new_earth,1
william_mar_vell,amalgam_universe,1
william_matthews,new_earth,1
william_payton,new_earth,1
william_payton,prime_earth,1
william_reeves,watchmen_tv_series,1
william_scumm,new_earth,1
william_selkirk,prime_earth,1
william_tockman,prime_earth,1
william_twotrees,new_earth,1
william_waldecker,lois_clark,1
william_walker,new_earth,1
william_watt,dcau,1
william_wu,future_state,1
william_wu,prime_earth,1
william_zard,new_earth,1
william_zard,scooby_doo_team_up,1
willis_danko,new_earth,1
wilson_morgan,prime_earth,1
wilson_turner,smallville,1
wind_dragon,dcau,1
windshear,dakotaverse,1
winema_wazzo,post_zero_hour,1
winema_wazzo,pre_zero_hour,1
winged_victory,dcau,1
wingo,earth_124_1,1
wink,dceased,1
wink,prime_earth,1
wish,wildstorm_universe,1
witch_kraft,earth_twelve,1
wolf,earth_16,1
wolf,new_earth,1
wolf,prime_earth,1
wonder_boy,quality_universe,1
wonder_tot,earth_124_1,1
wonder_warrior,turnabout_trap,1
wonder_woman,dc_one_million,1
wonder_woman,diana_prince,1
wonder_woman_robot,wonder_woman_tv_series,1
wonderhawk,earth_32,1
woody_samms,lois_clark,1
woof,dcau,1
worldkiller_1,prime_earth,1
wotan,earth_16,1
wotan,new_earth,1
wotan,scooby_doo_team_up,1
wraith,prime_earth,1
wrath_son_of_trigon,new_earth,1
wu_mei_xin,new_earth,1
wyld,new_earth,1
wyynde,earth_16,1
x_hal,new_earth,1
x_ing_x_iang,wildstorm_universe,1
xa_du,prime_earth,1
xadu,earth_one,1
xandra,prime_earth,1
xane_swift,new_earth,1
xanthi,new_earth,1
xavier,preacher,1
xavier_purvis,new_earth,1
xax,new_earth,1
xaxan,pre_zero_hour,1
xeen_arrow,earth_one,1
xeen_arrow,prime_earth,1
xenon,new_earth,1
xiang_po,new_earth,1
xiomara_rojas,prime_earth,1
xola_aq,post_rebirth,1
xolani,prime_earth,1
xtar,new_earth,1
xum,new_earth,1
xviar,earth_one,1
xylon,new_earth,1
ya_akov_ben_shimon,earth_13,1
ya_wara,prime_earth,1
yang_kei_ying,new_earth,1
yao_fei,new_earth,1
yao_fei,the_brave_and_the_bold,1
yara_flor,future_state,1
yarrow,new_earth,1
yasmin,prime_earth,1
yatini,new_earth,1
yggdrasil,just_imagine,1
yohn_kohl,wildstorm_universe,1
yolanda_montez,earth_2,1
yolanda_montez,new_earth,1
young_frankenstein,new_earth,1
yrra_cynril,new_earth,1
yrra_cynril,prime_earth,1
ystin,prime_earth,1
ystina,new_earth,1
yuga_khan,new_earth,1
yumiko_gamorra,wildstorm_universe,1
yuri,dcau,1
yurrd,new_earth,1
yvette_brawner,the_batman_tv_series,1
yz,dcau,1
yz,new_earth,1
z_1,earth_one,1
z_m,new_earth,1
zachary_gate,new_earth,1
zachary_zatara,new_earth,1
zachary_zatara,prime_earth,1
zachary_zatara,titans_tomorrow,1
zachary_zor,new_earth,1
zack_stoll,izombie_tv_series,1
zaharra,new_earth,1
zahra_abed,prime_earth,1
zalika,prime_earth,1
zan,new_earth,1
zan,prime_earth,1
zan,smallville,1
zan,super_friends,1
zan,teen_titans_go_tv_series,1
zaniel_templar,prime_earth,1
zannah_of_khera,wildc_a_t_s_tv_series,1
zannah_of_khera,wildstorm_universe,1
zanyia,earth_twelve,1
zaora,pocket_universe,1
zar_al,earth_one,1
zari_tarazi,arrowverse,1
zatanna,riddle_of_the_beast,1
zatanna_zatara,damned,1
zatanna_zatara,dc_super_hero_girls_tv_series,1
zatanna_zatara,dc_universe_online,1
zatanna_zatara,dcau,1
zatanna_zatara,earth_16,1
zatanna_zatara,flashpoint_timeline,1
zatanna_zatara,future_state,1
zatanna_zatara,injustice,1
zatanna_zatara,justice,1
zatanna_zatara,justice_league_action,1
zatanna_zatara,justice_league_heroes,1
zatanna_zatara,lego_batman,1
zatanna_zatara,mystik_u,1
zatanna_zatara,new_earth,1
zatanna_zatara,prime_earth,1
zatanna_zatara,smallville,1
zatara,earth_22,1
zatara,riddle_of_the_beast,1
zauriel,new_earth,1
zauriel,prime_earth,1
zauriel,wings,1
zazzala,dcau,1
zazzala,new_earth,1
zborra,new_earth,1
zebra_man_ii,new_earth,1
zedabon_zarr,earth_one,1
zena_moonstruk,new_earth,1
zenturion,new_earth,1
zera_oliet,pre_zero_hour,1
zeus,dc_universe_online,1
zeus,earth_s,1
zeus,injustice,1
zeus,new_earth,1
zeus,prime_earth,1
zeus,world_without_young_justice,1
zha_vam,earth_one,1
zhang_xiaomei,new_earth,1
zhay_daggle,pre_zero_hour,1
zilius_zox,new_earth,1
zirconium,new_earth,1
zirconium,prime_earth,1
zirral,new_earth,1
zod,dcau,1
zod,donnerverse,1
zod,smallville,1
zod,superman_1988_tv_series,1
zod_clone,smallville,1
zod_el,earth_1,1
zoe_of_paradise_island,earth_two,1
zoe_saugin,dcau,1
zoe_saugin,post_zero_hour,1
zond,earth_one,1
zone_child,new_earth,1
zonuz,prime_earth,1
zor_el,earth_one,1
zor_el,new_earth,1
