character,universe,gender
arnold_hugo,earth_5_8,male
arnold_hugo,earth_one,male
arnold_hugo,scooby_doo_team_up,male
arous,prime_earth,male
asaf,prime_earth,male
barbara_gordon,new_adventures_of_batman,female
bernie_the_brain,earth_one,male
bertrand_eldon,arrowverse,male
billy_batson,dc_universe_online,male
biron,earth_one,male
bobo_t_chimpanzee,dceased,male
bobo_t_chimpanzee,lego_batman,male
bobo_t_chimpanzee,new_earth,male
boka,earth_16,female
brainiac,justice,male
chloe_sullivan,smallville,female
clifford_devoe,prime_earth,male
computo,pre_zero_hour,male
doctor_impossible,new_earth,male
dogg,dakotaverse,male
dominic_lanse,prime_earth,male
edward_nygma,burtonverse,male
edward_nygma,dc_animated_movie_universe,male
elmo_the_dog,quality_universe,male
erik_magnus,amalgam_universe,male
ezekiel_the_cockroach,doom_patrol_tv_series,male
george_washington,wildstorm_universe,male
gnarrk,new_earth,male
gnarrk,prime_earth,male
gorilla_grodd,earth_3839,male
gorilla_grodd,injustice,male
grax,earth_one,male
grodd,arrowverse,male
grodd,earth_16,male
habib_bin_hassan,wildstorm_universe,male
hector_hammond,earth_32,male
hector_hammond,earth_5_8,male
hoppy,new_earth,male
hugo_strange,the_batman_tv_series,male
ingvie,prime_earth,female
jeroen_thornedike,wildstorm_universe,male
john_raymond,new_earth,male
key,prime_earth,male
know_man,new_earth,male
lex_luthor,the_batman_tv_series,male
lilith_clay,new_earth,female
mallah,earth_16,male
mallah,new_earth,male
mallah,prime_earth,male
miguel_devante,new_earth,male
monsieur_mallah,earth_5_8,male
niles_caulder,justice,male
owlman,earth_three,male
peter_cannon,earth_four,male
praetor_lemnos,earth_prime,male
professor_ojo,new_earth,male
querl_dox,dcau,male
radea,earth_one,female
randall_dowling,wildstorm_universe,male
rex_the_wonder_dog,new_earth,male
robert_queen,prime_earth,male
roscoe_dillon,new_earth,male
samanda_watson,arrowverse,female
senshe,prime_earth,female
sev_tcheru,pre_zero_hour,male
solomon,earth_s,male
solovar,earth_16,male
super_duper,earth_one,male
synth,new_earth,male
tactical_augmented_organism,wildstorm_universe,male
tekka,new_earth,female
temple_fugate,injustice,male
thinker_ii,prime_earth,male
thoth,new_earth,male
topo,prime_earth,male
ultra_humanite,earth_2,male
v,v_for_vendetta,male
vidar,pre_zero_hour,male
vohc,new_earth,male
william_fawcett,earth_276,male
william_tockman,prime_earth,male
xotar,new_earth,male
xylon,new_earth,male
black_wolf,new_earth,male
bloodhound,earth_two,male
cassandra_cain,prime_earth,female
cerberus,scooby_doo_team_up,male
cody_barrow,prime_earth,male
congorilla,new_earth,male
eccarius,preacher,male
gloriana_tenebrae,new_earth,female
henry_jekyll,league_of_extraordinary_gentlemen,male
holly_hamden,old_lady_harley,female
hunt,prime_earth,male
kalibak,prime_earth,male
kritter,new_earth,male
krypto,earth_149,male
krypto,pocket_universe,male
lobo_the_duck,amalgam_universe,male
millions,new_earth,male
proinsias_cassidy,preacher,male
robbie_the_robot_dog,new_earth,male
shaggy_man,new_earth,male
shaggy_man,the_brave_and_the_bold,male
swiftmaw,new_earth,male
thor_the_thunder_dog,new_earth,male
tracer,earth_8,male
tracker,new_earth,male
wade_eiling,new_earth,male
will_o_the_whiff,new_earth,male
ace_the_bat_hound,krypto_the_superdog,male
alan_scott,earth_22,male
albrecht_krieger,earth_s,male
albrecht_krieger,new_earth,male
allen_adam,earth_4,male
anastasio_corvo,new_earth,male
berenice_yoon_milonas,prime_earth,female
blaine_mcdonough,izombie_tv_series,male
blanque,prime_earth,male
bloodwynd,new_earth,male
brother_grimm,new_earth,male
bugala,new_earth,male
carrie_cutter,new_earth,female
carrie_cutter,prime_earth,female
circe,future_state,female
claire,izombie,female
colin_nomi,prime_earth,male
constance_d_aramis,new_earth,female
d_grth,new_earth,male
daybreaker,authoriteens,male
diego_zhao,new_earth,male
dmz,dakotaverse,male
doctor_canus,new_earth,male
drummer,wildstorm_universe,male
edmund_dorrance,new_earth,male
emp_of_khera,the_wild_storm,male
flex_mentallo,new_earth,male
frederick_danvers,earth_one,male
gorilla_grodd,justice,male
green_lantern,hal_jordan,male
hath_set,arrowverse,male
hershel_goldstein,wildstorm_universe,male
hippolyta_milton,new_earth,female
holly_granger,new_earth,female
holly_hamden,prime_earth,female
jack_hawksmoor,prime_earth,male
jacob_de_witt,prime_earth,male
jade_tice,prime_earth,female
jall_tannuz,pre_zero_hour,male
jared_kabe,prime_earth,male
kal_el,cosmic_adventures,male
kaliber_ii,new_earth,male
kalista,new_earth,female
kara_zor_el,cosmic_adventures,female
katherine_kane,prime_earth,female
key,new_earth,male
lana_lang,earth_one,female
lana_lang,earth_twenty_six,female
major_lilywhite,izombie_tv_series,male
maria_de_guzman,impact,female
midnighter,flowers_for_the_sun,male
mister_combustible,prime_earth,male
mythos,wildstorm_universe,male
nemia,izombie,female
nigel_archer,new_earth,male
nissa,dcau,female
patience_phillips,catwoman,female
pax,new_earth,male
peredur,new_earth,male
probe,new_earth,female
ramon_rand,dakotaverse,male
rik_sunn,sun_devils,male
sam_simeon,new_earth,male
selina_kyle,earth_43,female
shaggy_man_ii,new_earth,male
shaggy_man_iii,new_earth,male
shay_li_wylde,black_lightning_tv_series,female
stalker,new_earth,male
sutri,earth_one,male
terrence_mcginnis,lego_batman,male
thomas_blake,new_earth,male
thylacine,prime_earth,female
tiny,arkhamverse,male
tobias_rice,smallville,male
ultraa,earth_prime,male
val_armorr,trapped_in_time,male
veronica_lopez,prime_earth,female
zannah_of_khera,prime_earth,female
adam_strange,new_earth,male
andonis_bal,new_earth,male
angry_charlie,new_earth,male
argus,new_earth,male
august_means,imaginary_fiends,female
beppo,earth_one,male
blackie,earth_one,male
charles_mcnider,injustice,male
charles_mcnider,new_earth,male
chester_king,earth_one,male
clark_kent,1941_superman_cartoons,male
crazyface,new_earth,male
elizabeth_chapel,new_earth,female
elizabeth_chapel,stargirl_tv_series,female
ethel_lynn_niwtyn,pre_zero_hour,female
fuzzy_the_mouse,tiny_titans,male
hades,new_earth,male
henry_clover_jr,prime_earth,male
james_gordon,prime_earth,male
jo_nah,dcau,male
kaala,lego_batman,male
kal_el,atari_26_superman,male
kal_el,earth_184,male
kal_el,pocket_universe,male
katar_hol,justice,male
katar_hol,new_earth,male
kelex,new_earth,genderless
kon_el,future_state,male
lee_hyland,new_earth,male
lee_hyland,prime_earth,male
lex_luthor,earth_167,male
lin_canar,new_earth,male
lin_canar,prime_earth,male
lin_canar,the_nail,male
melba_li,imaginary_fiends,female
mirabai,new_earth,female
nicholas_kovak,new_earth,male
philip_reardon,earth_one,male
philip_reardon,prime_earth,male
pieter_cross,new_earth,male
rac_shade,shade_the_changing_man_shorts,male
rachel_steel,wildstorm_universe,female
raymond_palmer,arrowverse,male
regor,earth_two,male
rhent_ustin,pre_zero_hour,male
richard_tyler,new_earth,male
robot_f2324,new_earth,female
see_through,dead_earth,male
selena_tubach_ii,motherlands,female
sharon_parker,new_earth,female
shayera_hol,justice,female
skagerrak,earth_one,male
slasher_the_falcon,new_earth,male
superman,earth_14,male
t_b_harrah,earth_one,male
ten_eyed_man,teen_titans_go_tv_series,male
thomas_monaghan,new_earth,male
thomas_wayne,earth_2,male
thomas_wayne_jr,earth_3,male
thorndyke_thompkins,new_earth,male
titano,earth_5_8,male
titano,tiny_titans,male
toto,earth_one,male
zod,earth_15,male
gary_lester,arrowverse,male
jesus_of_nazareth,new_earth,male
alexander_sartorius,flashpoint_timeline,male
death_man,prime_earth,male
deke_durgan,just_imagine,male
delia_pflaum,prime_earth,female
derek_mitchell,new_earth,male
garfield_lynns,the_batman_tv_series,male
ghost_fox_killer,new_earth,female
joseph_monteleone,arrowverse,male
joseph_monteleone,flashpoint_timeline,male
joseph_monteleone,prime_earth,male
karrion,new_earth,male
mano,dcau,male
mano,legion_of_super_heroes_tv_series,male
millie_rawlins,arrowverse,female
mister_bones,new_earth,male
mortalla,new_earth,female
red_mask,new_earth,male
robert_todd,prime_earth,male
shondra_kinsolving,new_earth,female
snowflame,new_earth,male
termina,new_earth,female
van_falkenberg,earth_s,male
vitoria,new_earth,female
william_walker,new_earth,male
adam_constantine,vertigo_universe,male
angela_hawkins_iii,new_earth,female
angela_hawkins_iii,prime_earth,female
angela_hawkins_iii,teen_titans_tv_series,female
c_th,new_earth,male
corinthian,new_earth,male
cornelius_stirk,new_earth,male
cornelius_stirk,prime_earth,male
deimos,warbringer,male
deimos_god_of_terror,new_earth,male
delores_stebbins,new_earth,female
destiny,dc_animated_movie_universe,male
enchantress,dc_extended_universe,female
jenna_clark,dark_knight_dynasty,female
john_dee,dcau,male
john_mobley,prime_earth,male
jonathan_crane,arrowverse,male
jonathan_crane,nolanverse,male
kyle_rayner,dc_legends,male
merc,new_earth,female
mind_s_eye,new_earth,male
nemesis,warbringer,female
phobia,wildstorm_universe,female
phobos,new_earth,male
phobos,warbringer,male
princess_nightmare,dakotaverse,female
ruin_of_the_dreaming,prime_earth,male
sinestro,dc_universe_online,male
sinestro,emerald_knights,male
sinestro,first_flight,male
sinestropotamus,farm_league,male
thaal_sinestro,injustice,male
two_lobe,prime_earth,male
viktor_mironov,prime_earth,male
waylon_jones,nolanverse,male
a_calculus,prime_earth,genderless
ace_arn,dcau,male
achille_destinee,earth_one,male
adam_blake,prime_earth,male
adannu_fuginaut,prime_earth,male
alessandra_fermi,wildstorm_universe,female
alexander_luthor,injustice,male
alexander_mason,earth_one,male
alix_harrower,new_earth,female
alix_harrower,prime_earth,female
angel,teen_titans_tv_series,female
angel_of_death,preacher,male
angelica_smith,tiny_titans,female
anna_fortune,new_earth,female
annabeth_chamberlain,prime_earth,female
annie_january,the_boys,female
antipathy,new_earth,female
apurna_chawney,dakotaverse,female
ashley_halberstam,tiny_titans,male
asteria,earth_1_98,female
atlee,new_earth,female
atlee,prime_earth,female
atlee,titans_tomorrow,female
atom_blake,earth_s,male
atom_man,superman_smashes_the_klan,male
aurora_trigger,amalgam_universe,female
azrael,lucifer_tv_series,female
azrael,teen_titans_tv_series,male
b_calculus,prime_earth,genderless
balloon_man_ii,earth_one,male
barb_ell,earth_twelve,male
baron_von_rakenstein,earth_one,male
basil_karlo,the_brave_and_the_bold,male
bat_mite,dcau,genderless
bat_mite,lego_batman,male
bat_mite,lego_dc_heroes,male
bat_mite,prime_earth,male
bat_mite,tiny_titans,male
bat_mite_jr,earth_154,male
beatriz_da_costa,dcau,female
beatriz_da_costa,dceased,female
beatriz_da_costa,justice_league_3,female
beatriz_da_costa,justice_league_pilot,female
beatriz_da_costa,new_earth,female
beatriz_da_costa,prime_earth,female
beatriz_da_costa,super_friends,female
beatriz_da_costa,the_brave_and_the_bold,female
beatriz_grey,amalgam_universe,female
beauty_blaze,pre_zero_hour,female
benjamin_reyes,prime_earth,male
benn_pares,pre_zero_hour,male
beppo,earth_5_8,male
beppo,tiny_titans,male
bernard_venton,new_earth,male
big_barda,dcau,female
big_barda,future_state,female
big_barda,lego_batman,female
big_red,earth_one,male
big_red,new_earth,male
billy_batson,adventures_of_captain_marvel_1941_serial,male
biolord,earth_one,male
bizarro,smallville,male
black_orchid,earth_1_98,female
black_orchid,super_friends,female
black_vulcan,super_friends,male
blank_slate,new_earth,male
bleez,lego_batman,female
bleez,new_earth,female
blithe,new_earth,female
bloodwynd,earth_16,male
blue_fairy,fables,female
blue_moon,new_earth,female
blynde,new_earth,female
boston_brand,damned,male
boston_brand,deadman_shorts,male
boston_brand,earth_22,male
boston_brand,flashpoint_timeline,male
boston_brand,future_state,male
boston_brand,injustice,male
boston_brand,lego_batman,male
boston_brand,lil_gotham,male
boston_brand,new_earth,male
boston_brand,prime_earth,male
boston_brand,scooby_doo_team_up,male
boston_brand,the_new_order,male
bozo_the_iron_man,new_earth,male
bozo_the_iron_man,quality_universe,male
brenn_bir,earth_one,male
brion_markov,teen_titans_tv_series,male
brother_jacob,prime_earth,male
bruce_wayne,earth_1,male
bruce_wayne,earth_17,male
br_nhilde,earth_1,female
bufkin,fables,male
bumblebee,teen_titans_tv_series,female
burden,prime_earth,male
byakko,new_earth,female
byron_shelley,prime_earth,male
c_calculus,prime_earth,genderless
cachiru,new_earth,male
captain_comet,earth_9,male
carbon_dioxide,the_brave_and_the_bold,female
carla_moretti,new_earth,female
carlos_quinones,dakotaverse,male
carol_vance_martin,quality_universe,female
carom,new_earth,male
carrie_levine,team_titans,female
carter_hall,dc_super_hero_girls_tv_series,male
carter_hall,dceased,male
carter_hall,smallville,male
carter_hall,superman_batman,male
cassandra_ii,wildstorm_universe,female
cassandra_sandsmark,dceased,female
cassandra_sandsmark,earth_3,female
cassandra_sandsmark,earth_1,female
ch_al_andar,teen_titans_tv_series,male
charles_brown,dceased,male
charles_brown,prime_earth,male
charley_parker,earth_one,male
chato_santana,prime_earth,male
chay_ara_hol,dcau,female
christopher_pike,new_earth,male
chroma,prime_earth,non_binary
chrysalis,new_earth,female
circe,dc_universe_online,female
circe,dcau,female
circe,justice_league_action,female
clarathea,fables,female
clark_wayne,earth_3839,male
clay_irons,new_earth,male
clay_irons,prime_earth,male
collins,enigma,male
colonel_glory,new_earth,male
comet,tiny_titans,male
composite_superman,tiny_titans,male
couch,teen_titans_go_tv_series,male
craig_wallace,earth_abc,male
crazy_shy_lolita_canary,new_earth,female
creeper,prime_earth,male
crimson_fox,powerless,female
crow,deadman_shorts,male
cybug,farm_league,male
danette_reilly,new_earth,female
daniel_william_ducannon,new_earth,male
danii_melvin,doom_force,female
dante,new_earth,male
darla_dudley,flashpoint_timeline,female
darling_come_home,doom_patrol_tv_series,female
darrel_dane,earth_1,male
davroth_catto,new_earth,male
dawn_granger,dc_super_hero_girls,female
dawnstar,dc_bombshells,female
deacon_dark,new_earth,male
deborah_morgna,tiny_titans,female
derek_powell,arrowverse,male
desira,earth_1,female
diana_of_themyscira,crisis_on_two_earths,female
diana_of_themyscira,dc_bombshells,female
diana_of_themyscira,dc_super_hero_girls,female
diana_of_themyscira,doom,female
diana_of_themyscira,tiny_titans,female
diana_prince,who_s_afraid_of_diana_prince,female
diana_troy,mash_up,female
dinky,new_earth,male
discordia,prime_earth,female
djinn,new_earth,male
doctor_fate,post_rebirth,male
doll_man_ii,earth_1,male
donald_hall,lil_gotham,male
donna_caprese,earth_1,female
donna_troy,dc_animated_movie_universe,female
donna_troy,filmation_adventures,female
donna_troy,justice,female
donna_troy,teen_titans_tv_series,female
drakul_karfang,new_earth,female
drakul_karfang,prime_earth,female
dreamslayer,dcau,male
dreamslayer,new_earth,male
drury_walker,injustice,male
duma,new_earth,male
dwight_mason,new_earth,male
earthquake_ii,new_earth,male
ed_ilv,earth_one,male
ekin_tzu,new_earth,male
elaine_belloc,new_earth,female
element_dog,prime_earth,male
emil_lasalle,new_earth,male
enchantress,dc_legends,female
engineer,wildstorm_universe,male
ephyra,new_earth,female
epiphany,new_earth,female
eros,new_earth,male
eros,the_brave_and_the_bold,male
euryale,new_earth,female
ezra_gill,new_earth,male
fairy_queen,new_earth,female
faraday_strong,earth_abc,female
fastbak,new_earth,male
feathered_serpent,earth_two,male
fiero,antimatter_universe,female
fishy,new_earth,male
flora_black,new_earth,female
flyboy,dead_earth,male
flying_fox,new_earth,male
forager_ii,new_earth,female
fred,earth_32,male
fred_ghost_patrol,new_earth,male
fred_ghost_patrol,scooby_doo_team_up,male
gabriel,new_earth,male
gabriel,prime_earth,male
gabrielle_doe,the_brave_and_the_bold,female
gar_katar,mash_up,male
garrett_sanford,new_earth,male
gaudium,new_earth,male
ghast,scooby_doo_team_up,male
gil_broome,green_lantern_animated_series,male
giovanni_zatara,earth_16,male
gloria_spaulding,the_wild_storm,female
glorith_ii,pre_zero_hour,female
glyder,superboy_tv_series,male
goldie_the_gargoyle,new_earth,male
golgotha,new_earth,male
gray_lady,new_earth,female
green_canary,dark_knight_of_the_golden_kingdom,female
green_fairy,prime_earth,female
green_fury,powerless,female
green_ghoul,new_earth,male
gregorio_de_la_vega,prime_earth,male
gregory_the_gargoyle,new_earth,male
hans_metis,new_earth,male
harpy,earth_one,female
harrier,new_earth,male
hawkgirl,dc_super_hero_girls,female
hawkman,lego_dc_heroes,male
he_no,new_earth,male
heatstroke,new_earth,female
heatstroke,prime_earth,female
heatstroke,thunder_lightning_shorts,female
hector_hammond,prime_earth,male
helen_shepherd,new_earth,female
helena_kosmatos,new_earth,female
hellblazer,earth_13,male
henchy,dc_legends,male
henry_hall,lil_gotham,male
henry_king_sr,prime_earth,male
hestia,prime_earth,female
homelander,the_boys,male
honeybee,wildstorm_universe,female
hootie_the_owl,stargirl_tv_series,male
hooty_the_owl,new_earth,male
horace_throstle,earth_one,male
