character,universe,prop_count,page_length,gender
teth_adam,justice_league_action,10,374792,male
teth_adam,kid_super_power_hour,8,361506,male
teth_adam,lego_batman,11,368974,male
teth_adam,new_earth,11,426641,male
teth_adam,prime_earth,12,447884,male
teth_adam,return_of_black_adam,10,381639,male
teth_adam,the_brave_and_the_bold,12,375429,male
teth_adam,the_new_order,8,349659,male
tetrad_force,new_earth,8,351031,male
tetsujiro_yoneda,new_earth,7,351890,male
tezcatlipoca,new_earth,7,361563,male
tezcatlipoca,prime_earth,8,364618,male
tezumak,new_earth,10,358747,male
thaal_sinestro,futures_end,12,367548,male
thaal_sinestro,injustice,11,380056,male
thaal_sinestro,lego_batman,12,370505,male
thaal_sinestro,prime_earth,13,433227,male
thaddeus_hoskins,new_earth,8,357519,male
thaddeus_sivana,dc_extended_universe,11,402587,male
thaddeus_sivana,earth_s,11,397192,male
thaddeus_sivana,prime_earth,12,390295,male
thaddeus_sivana_jr,earth_5,10,367893,male
thaddeus_volt,prime_earth,9,352874,male
thal_porvis,new_earth,8,354415,male
thalas,new_earth,5,354961,male
thanatos,new_earth,7,374987,male
thanatos_god_of_death,future_state,7,371451,male
thanatos_god_of_death,new_earth,9,356399,male
thanatos_god_of_death,prime_earth,9,356796,male
thanoseid,amalgam_universe,9,351192,male
thao_la,prime_earth,6,356946,female
thara_ak_var,new_earth,9,414019,female
thara_ak_var,unbound,9,394521,female
tharok,dcau,9,365248,male
tharok,legion_of_super_heroes_tv_series,7,355753,male
tharok,post_zero_hour,9,352381,male
tharok,pre_zero_hour,13,367234,male
tharok,scooby_doo_team_up,9,356670,male
tharok_clone,pre_zero_hour,10,358682,male
the_ancestor,wildstorm_universe,9,357543,male
the_book,new_earth,10,359479,male
the_dark,new_earth,6,354180,non_binary
the_evil_queen,fables,8,351585,female
the_gentle_man,prime_earth,9,356580,male
the_id_ii,new_earth,7,349314,male
the_man,new_earth,8,352560,male
the_other,new_earth,7,353917,male
the_traveler,new_earth,6,349492,male
theg,pre_zero_hour,7,379223,male
thekla,prime_earth,11,361810,female
themis,new_earth,7,352959,female
themis,prime_earth,6,373366,female
theo_adam,magic_of_shazam,10,367501,male
theo_storm,new_earth,8,349576,male
theodore_adam,dc_bombshells,9,361595,male
theodore_bruder,new_earth,13,367393,male
theodore_galavan,gotham,9,370012,male
theodore_kord,dceased,8,347566,male
theodoric,new_earth,10,358991,male
theophilus_warly,new_earth,9,361401,male
theresa_zimmer,new_earth,9,363422,female
therestra,new_earth,11,360835,female
theseus,prime_earth,7,353638,male
thesily,new_earth,7,360399,male
thessaly,new_earth,8,355716,female
thessia,prime_earth,8,353050,female
theta,new_earth,10,354457,female
thetis,new_earth,6,348458,female
thing,earth_one,5,367868,male
thing_that_cannot_die,new_earth,10,365567,male
thinker_artificial_intelligence,new_earth,10,370336,male
thinker_artificial_intelligence,prime_earth,9,356136,male
thinker_ii,prime_earth,8,374269,male
thirst,new_earth,9,371958,male
thnita,prime_earth,10,372801,female
thom_kallor,batman_1966_tv_series,11,354133,male
thom_kallor,dcau,6,359237,male
thom_kallor,earth_prime,13,360072,male
thom_kallor,legion_of_super_heroes_tv_series,10,354361,male
thom_kallor,post_rebirth,14,360444,male
thom_kallor,post_zero_hour,12,377287,male
thom_kallor,pre_zero_hour,12,407532,male
thomas_asquith_randolph,new_earth,7,359750,male
thomas_blake,new_earth,10,393493,male
thomas_blake,prime_earth,10,371777,male
thomas_blake,the_brave_and_the_bold,7,355261,male
thomas_blake,the_lego_movie,5,352644,male
thomas_bronson,new_earth,12,370747,male
thomas_corbet,quality_universe,10,363430,male
thomas_corbett,new_earth,10,368065,male
thomas_currie,new_earth,9,352096,male
thomas_emery,new_earth,11,357770,male
thomas_hague,dakotaverse,8,360975,male
thomas_hugo_strange,earth_abc,11,368059,male
thomas_keith,earth_one,8,352564,male
thomas_kirk,new_earth,10,358026,male
thomas_longacre,new_earth,5,346531,male
thomas_monaghan,new_earth,11,381301,male
thomas_morita,new_earth,10,367304,male
thomas_n_thomas,new_earth,10,369933,male
thomas_savage,amalgam_universe,8,352294,male
thomas_snow,arrowverse,6,363746,male
thomas_spuggs,prime_earth,8,369327,male
thomas_wayne,castle_of_the_bat,6,358713,male
thomas_wayne,earth_2,9,387763,male
thomas_wayne_jr,earth_3,10,388041,male
thor,new_earth,6,363033,male
thor,prime_earth,8,380855,male
thor_the_thunder_dog,new_earth,3,349183,male
thor_the_thunder_dog,quality_universe,6,352396,male
thormon_tox,new_earth,9,356478,male
thorn,prime_earth,9,354839,female
thorndyke_thompkins,new_earth,6,353400,male
thoth,new_earth,4,355538,male
thoth_khepera,dcau,6,347401,female
thought_master,earth_two,7,351132,male
thought_terror,earth_two,6,349432,male
thrax,new_earth,4,347434,male
thrax,wonder_woman_2_9_movie,8,360917,male
thrudvang,new_earth,5,354077,male
thrush,wildstorm_universe,8,355610,female
thrust,new_earth,10,360457,male
thul_kar,earth_one,6,372403,male
thumbelina,new_earth,11,353610,female
thumpa,prime_earth,9,368751,female
thunderer,earth_7,7,357155,male
thwarcharchura,new_earth,8,354178,female
thylacine,prime_earth,9,355183,female
ti_julk_mr_asz,dcau,10,377623,male
ti_julk_mr_asz,post_zero_hour,10,395131,male
tiamat,new_earth,9,376733,female
tiffany_evans,prime_earth,5,349215,female
tig_rafelson,prime_earth,9,381967,female
tiger_moth_ii,new_earth,7,354308,female
tigra_tropica,earth_two,5,350288,female
tigress,dcau,10,365021,female
till_all,new_earth,9,378442,male
timandra,dc_extended_universe,10,358795,female
timandra,new_earth,10,360069,female
time_monster,earth_two,9,355472,male
time_trapper,the_brave_and_the_bold,8,351252,male
time_trapper,trapped_in_time,6,352564,male
timebomb,new_earth,6,351993,male
timmy,teen_titans_tv_series,10,354535,male
timoko,teen_titans_tv_series,10,353162,male
timothy_drake,dceased,10,360846,male
timothy_drake,lego_batman,12,376668,male
timothy_hunter,new_earth,8,376377,male
timothy_hunter,prime_earth,7,365995,male
timothy_joseph_terrapin,earth_c,4,357320,male
timothy_karnes,new_earth,9,366217,male
timothy_miller,new_earth,6,347213,male
timothy_pepper,earth_s,8,354043,male
timothy_ravenwind,new_earth,9,353565,male
timothy_townsend,new_earth,9,352189,male
timothy_westcott,smallville,8,354973,male
timothy_zanetti,new_earth,6,370024,male
timthy_santoza,pre_zero_hour,5,349506,male
tin,gods_and_monsters,5,352561,male
tin,metal_men_shorts,10,355962,male
tin,new_earth,14,361341,male
tin,prime_earth,9,358090,male
tina_greer,smallville,9,367989,female
tina_kalkstein,dakotaverse,7,351401,female
tinderbox,prime_earth,7,351603,female
tinderbox,wildstorm_universe,7,352019,male
tinker,we3,4,350999,female
tiny,arkhamverse,7,356447,male
tinya_wazzo,dcau,11,354261,female
tinya_wazzo,earth_prime,13,356376,female
tinya_wazzo,legion_of_super_heroes_tv_series,10,354536,female
tinya_wazzo,post_rebirth,14,360230,female
tinya_wazzo,post_zero_hour,14,394890,female
tinya_wazzo,pre_zero_hour,14,386362,female
tinya_wazzo,sw6,9,380377,female
tisiphone,new_earth,4,352297,female
tisiphone,prime_earth,13,362662,female
titan,smallville,8,352406,male
titaness,new_earth,6,352240,female
titania,new_earth,6,372965,female
titania,pre_zero_hour,7,355682,female
titano,earth_5_8,8,354220,male
titano,justice_league_action,9,357929,male
titano,new_earth,9,356001,male
titano,tiny_titans,9,356147,male
tito_daka,prime_earth,6,352939,male
titus,new_earth,6,356165,male
titus_the_dog,prime_earth,10,356064,male
tlaloc,prime_earth,9,375600,male
tnteena,tiny_titans,10,355607,female
tobias_manning,earth_one,9,376088,male
tobias_rice,smallville,8,350635,male
tobias_whale,black_lightning_tv_series,9,371219,male
todd_lebeau,amalgam_universe,9,357156,male
todd_rice,arrowverse,9,367505,male
todd_rice,dcau,7,350018,male
todd_rice,earth_2,5,347151,male
todd_rice,earth_2,5,364099,male
todd_rice,earth_22,5,348282,male
todd_rice,earth_9,4,348328,male
todd_rice,new_earth,10,385741,male
todd_rice,prime_earth,9,365492,male
todd_rice,some_years_later,9,362261,male
todd_russell,new_earth,11,357691,male
todd_walton,new_earth,6,350261,male
toghurrhu,prime_earth,7,354994,male
tolifhar,new_earth,7,349182,male
tom_dalton,quality_universe,6,351494,male
tomahawkman,earth_18,4,350272,male
tomar_tu,prime_earth,9,367239,male
tomas_byde,the_legend_of_wonder_woman,8,354950,male
tomas_strong,earth_abc,10,373320,male
tommy_lee,smallville,10,355429,male
tommy_terror,earth_16,8,355281,male
tomorrow_woman,new_earth,11,376793,female
tonatiuh,earth_one,8,357262,male
toni_rela,prime_earth,9,350146,female
tony_woodward,arrowverse,9,362620,male
toog_lintens,pre_zero_hour,13,363242,male
tooth_fairy,teen_titans_go_tv_series,9,354384,female
topo,earth_16,10,373536,male
topo,new_earth,3,351260,male
topo,prime_earth,8,356755,male
topo,tiny_titans,9,355955,male
topo_ii,new_earth,4,371808,male
tor_an,dc_extended_universe,10,370002,male
tor_an,earth_one,9,369105,male
tor_an,new_earth,5,365630,male
tora_drake,amalgam_universe,7,352342,female
tora_olafsdotter,dcau,9,352932,female
tora_olafsdotter,dceased,10,354613,female
tora_olafsdotter,earth_16,8,350197,female
tora_olafsdotter,justice_league_3,8,361900,female
tora_olafsdotter,new_earth,9,376999,female
tora_olafsdotter,prime_earth,9,365148,female
tora_olafsdotter,the_brave_and_the_bold,7,358124,female
torb_al,the_coming_of_the_supermen,8,364198,male
torcher,new_earth,10,355863,female
torcher_the_demon,new_earth,8,347726,male
tori_olafsdotter,justice_league_pilot,8,355139,female
tori_whale,black_lightning_tv_series,9,355497,female
toris,prime_earth,6,355131,male
tornado_champion,the_brave_and_the_bold,9,355354,male
toron_tos,earth_one,5,350257,male
torpedoman,prime_earth,6,351964,male
torquemada,new_earth,11,359449,male
toshio_eto,new_earth,9,355362,male
toshio_eto,super_friends,10,357150,male
toshiro_misawa,wildstorm_universe,9,382362,male
toto,earth_one,9,361873,male
toto,filmation_adventures,7,356652,male
toto,prime_earth,9,355395,male
toy_merchant,quality_universe,8,353128,male
toyboy,new_earth,6,352215,male
trace_wyndham,legends_of_the_dead_earth,5,358865,male
tracer,dcau,8,350831,male
tracer,earth_8,8,358293,male
tracer,new_earth,11,357456,male
traci_thirteen,flashpoint_timeline,7,356497,female
traci_thirteen,new_earth,9,366783,female
traci_thirteen,prime_earth,11,359943,female
traci_thurston,earth_16,8,351834,female
tracker,new_earth,8,366075,male
tramm,teen_titans_tv_series,6,349835,male
trance,wildstorm_universe,9,350729,male
transit,dakotaverse,8,382947,female
trapshot,dakotaverse,11,355351,male
treasure,superman_batman,11,355319,female
tremor,new_earth,5,351045,male
trench_king,prime_earth,10,366624,male
trench_queen,prime_earth,10,365846,female
trent_macgowen,smallville,9,353857,male
trevis,new_earth,11,376740,male
tri_eye,new_earth,8,360294,male
trident,teen_titans_tv_series,10,358204,male
trigger,amalgam_universe,7,350294,male
trigon,dc_animated_movie_universe,11,370821,male
trigon,dc_bombshells,8,351175,male
trigon,dc_legends,8,351044,male
trigon,injustice,9,362031,male
trigon,new_earth,12,378587,male
trigon,new_teen_titans_shorts,9,351244,male
trigon,prime_earth,15,383812,male
trigon,teen_titans_go_tv_series,11,366045,male
trigon,teen_titans_tv_series,15,364338,male
trigon,tiny_titans,11,357832,male
trigon,titans_tv_series,12,361204,male
trigona,dc_extended_universe,10,360583,female
trigona,new_earth,9,356324,female
trilla_tru,prime_earth,6,355695,female
triskele,new_earth,8,362761,female
tristan_grey,prime_earth,9,351500,male
tristessa_delicias,new_earth,4,357464,female
tristessa_delicias,prime_earth,7,352741,female
tristram_maurer,prime_earth,8,356800,male
troia,earth_1,9,357285,female
troia,earth_16,8,369110,female
trojan,new_earth,5,351123,male
trok,new_earth,9,361195,male
trok,prime_earth,8,372767,male
troll,new_earth,9,353261,male
tronix,new_earth,12,385346,female
troy_stewart,earth_prime,10,353087,male
troy_stewart,legion_of_super_heroes_tv_series,9,351941,male
troy_stewart,pre_zero_hour,11,385639,male
tsaritsa,earth_5_8,6,353624,female
tsaritsa,harley_quinn_tv_series,5,363858,female
tsaritsa,new_earth,9,366520,female
tsaritsa,prime_earth,7,361970,female
tsavo,prime_earth,7,362588,male
tsavo_ii,prime_earth,3,349391,male
tsuki_yomi,new_earth,5,356648,male
tsunami,earth_one,7,351044,female
tucker_fritz,izombie_tv_series,10,357857,male
tuebeen,prime_earth,8,355325,male
tuftan,earth_ad,7,353394,male
tuftan,new_earth,8,351375,male
tuftan,prime_earth,8,352385,male
tuftan,the_brave_and_the_bold,7,352016,male
tula,earth_16,11,383944,female
tula,earth_22,7,375582,female
tula,flashpoint_paradox,7,376756,female
tula,new_earth,11,395516,female
tula,prime_earth,9,392752,female
tunguska,prime_earth,6,372382,male
tuoni,new_earth,8,365733,male
tuppence_terror,earth_16,7,357080,female
tur_tel,earth_5_8,7,350453,male
tur_tel,earth_one,3,351168,male
tur_tel,tiny_titans,7,352844,male
turid_goldenaxe,prime_earth,5,358397,female
turk,new_earth,8,351868,male
turtle,prime_earth,9,376268,male
turytt,new_earth,12,357743,male
tusk,dc_animated_movie_universe,4,348990,male
tusk,prime_earth,9,363959,male
tusky_husky,earth_one,9,349161,male
tusky_husky,krypto_the_superdog,8,352420,male
tut,shazam_isis_hour,6,349881,male
tuxedo,plastic_man_shorts,6,349019,male
tweedledie,arkhamverse,8,354021,male
twelfth_knight,new_earth,7,350083,male
twilight_ii,new_earth,10,364094,female
two_lobe,prime_earth,8,363186,male
tyb_ol,earth_one,8,369625,male
tybalt_bak_sar,new_earth,7,354202,male
tye_longshadow,earth_16,9,351709,male
tygrus,dcau,6,356942,male
tyler_crenshaw,smallville,9,355768,female
tyler_mcknight,smallville,8,355298,male
tyler_randall,smallville,8,356173,male
tynan,new_earth,5,351517,male
typhoeus,prime_earth,7,355093,male
typhon,new_earth,9,353862,male
typhon,the_brave_and_the_bold,5,349855,male
typhon_father_of_all_monsters,new_earth,6,353481,male
tyr,legion_of_super_heroes_tv_series,7,352635,male
tyr,pre_zero_hour,9,358799,male
tyr_van,new_earth,8,367847,male
tyran_r,prime_earth,8,363526,male
tyrant,dakotaverse,6,357519,male
tyrell,earth_1,9,360324,male
tyson_sykes,black_lightning_tv_series,8,371747,male
tyson_sykes,new_earth,6,352244,male
tyyde,prime_earth,10,377148,female
tzin_tzin,new_earth,9,361689,male
u_ban,earth_two,8,367946,male
u_n_i_o_n,new_earth,6,350061,male
ubasti,izombie,7,350386,female
ubermensch,new_earth,8,356535,male
ubermensch_ii,new_earth,9,359376,male
ubu,new_earth,7,361668,male
ugg_i,new_earth,7,357626,female
uglyhead,new_earth,10,353943,male
uhf,earth_one,7,353624,male
ulla_paske,new_earth,10,382547,female
ulthoon,new_earth,4,349678,male
ultra,prime_earth,6,356474,male
ultra_comics,earth_33,6,355817,male
ultra_humanite,earth_16,9,361603,male
ultra_humanite,earth_2,9,380670,male
ultra_humanite,earth_9,4,352062,male
ultra_humanite,lil_gotham,8,362934,male
ultra_humanite,prime_earth,9,366042,male
ultra_humanite_ii,prime_earth,10,367030,male
ultra_monitor,sixth_dimension,8,357933,male
ultraa,earth_prime,7,356835,male
ultraa,new_earth,5,351700,male
ultraa,prime_earth,7,355104,male
ultragirl,earth_3,12,368842,female
ultraman,earth_3,13,371263,male
ultraman,earth_43,10,375138,male
ultraman,earth_three,9,377618,male
ultraman_ii,antimatter_universe,8,380140,male
ultrasphinx,all_star_superman,6,355247,male
ultraviolet_lantern,future_state,6,353889,female
ulu_vakk,pre_zero_hour,9,353941,male
ulysses_highwater,new_earth,6,355771,male
un_thing,earth_one,7,350059,male
una,doom_force,6,348156,female
una_hitchens,dcau,7,349595,female
uncle_sam,earth_1,9,365063,male
uncle_sam,new_earth,10,386625,male
uncle_sam,prime_earth,11,361900,male
uncle_sam,quality_universe,8,359845,male
uncle_sam,the_brave_and_the_bold,8,357995,male
underwaterman,earth_1,9,354649,male
unified,prime_earth,8,358885,male
unknown,destiny,6,350903,male
unknown_soldier,prime_earth,13,386719,male
unknown_soldier_ii,new_earth,7,357134,male
unknown_superman,new_earth,6,364235,male
uno,dcau,6,353170,male
uno,new_earth,11,381878,male
uno,prime_earth,6,353282,male
upside_down_man,dark_multiverse,8,379556,male
uptown,new_earth,6,347713,male
urania_blackwell,new_earth,10,368705,female
uranium,new_earth,12,356904,male
urcell,prime_earth,10,386688,female
uriah_boone,prime_earth,9,352590,male
uriel,lucifer_tv_series,9,357894,male
uriel,new_earth,10,357224,male
urn,prime_earth,8,373794,male
ursa,booster_shot_future,9,373778,female
ursa,donnerverse,10,376903,female
ursa,injustice,8,363012,female
ursa,new_earth,10,384070,female
ursa,prime_earth,8,372957,female
ursa,superman_1988_tv_series,8,371073,female
ursa,tiny_titans,8,371795,female
urzkartaga,prime_earth,9,359236,male
usa,quality_universe,6,351287,female
uthool,justice_league_action,9,358823,male
utopian,new_earth,7,348572,male
uvian,prime_earth,7,352428,female
v,v_for_vendetta,9,377055,male
v_lana,new_earth,6,358332,female
va_kox,earth_one,7,389513,male
val_armorr,trapped_in_time,8,350424,male
val_colby,earth_one,7,351237,male
val_kaliban,new_earth,11,375576,male
val_var_garm,earth_abc,9,356585,male
val_yor,teen_titans_tv_series,7,352896,male
val_zod,earth_2,9,412756,male
vala,smallville,7,367880,female
valcan,new_earth,9,358769,male
valda,prime_earth,7,358113,female
valdemar,earth_one,6,351291,male
vale_robot,lois_clark,7,349486,male
valentina_vostok,arrowverse,8,367831,female
valentina_vostok,doom_patrol_tv_series,6,359783,female
valentina_vostok,new_earth,9,371476,female
valentina_vostok,prime_earth,5,360516,female
valerie_andrist,new_earth,7,349085,female
